time,time_ms,speed,acceleration,vehicle_ref,actorConfig_id,actorConfig_emissionClass,actorConfig_fuel,actorConfig_ref,actorConfig_vehicleClass,FuelRate
06:43:12,24192000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:13,24193000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:14,24194000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:15,24195000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:16,24196000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:17,24197000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:18,24198000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:19,24199000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:20,24200000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:21,24201000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:22,24202000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:23,24203000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:24,24204000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:25,24205000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:26,24206000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:27,24207000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:28,24208000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:29,24209000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:30,24210000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:31,24211000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:32,24212000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:33,24213000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:34,24214000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:35,24215000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:36,24216000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:37,24217000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:38,24218000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:39,24219000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:40,24220000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:41,24221000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:42,24222000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:43,24223000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:44,24224000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:45,24225000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:46,24226000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:47,24227000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:48,24228000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:49,24229000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:50,24230000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:51,24231000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:52,24232000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:53,24233000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:54,24234000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:55,24235000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:56,24236000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:57,24237000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:58,24238000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:43:59,24239000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:00,24240000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:01,24241000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:02,24242000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:03,24243000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:04,24244000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:05,24245000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:06,24246000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:07,24247000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:08,24248000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:09,24249000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:10,24250000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:11,24251000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:12,24252000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:13,24253000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:14,24254000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:15,24255000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:16,24256000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:17,24257000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:18,24258000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:19,24259000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:20,24260000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:21,24261000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:22,24262000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:23,24263000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:24,24264000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:25,24265000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:26,24266000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:27,24267000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:28,24268000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:29,24269000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:30,24270000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:31,24271000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:32,24272000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:33,24273000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:34,24274000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:35,24275000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:36,24276000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:37,24277000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:38,24278000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:39,24279000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:40,24280000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:41,24281000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:42,24282000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:43,24283000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:44,24284000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:45,24285000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:46,24286000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:47,24287000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:48,24288000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:49,24289000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:50,24290000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:51,24291000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:52,24292000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:53,24293000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:54,24294000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:55,24295000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:56,24296000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:57,24297000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:58,24298000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:44:59,24299000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:00,24300000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:01,24301000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:02,24302000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:03,24303000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:04,24304000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:05,24305000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:06,24306000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:07,24307000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:08,24308000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:09,24309000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:10,24310000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:11,24311000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:12,24312000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:13,24313000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:14,24314000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:15,24315000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:16,24316000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:17,24317000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:18,24318000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:19,24319000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:20,24320000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:21,24321000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:22,24322000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:23,24323000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:24,24324000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:25,24325000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:26,24326000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:27,24327000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:28,24328000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:29,24329000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:30,24330000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:31,24331000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:32,24332000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:33,24333000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:34,24334000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:35,24335000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:36,24336000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:37,24337000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:38,24338000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:39,24339000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:40,24340000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:41,24341000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:42,24342000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:43,24343000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:44,24344000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:45,24345000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:46,24346000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:47,24347000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:48,24348000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:49,24349000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:50,24350000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:51,24351000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:52,24352000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:53,24353000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:54,24354000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:55,24355000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:56,24356000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:57,24357000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:58,24358000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:45:59,24359000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:00,24360000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:01,24361000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:02,24362000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:03,24363000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:04,24364000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:05,24365000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:06,24366000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:07,24367000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:08,24368000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:09,24369000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:10,24370000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:11,24371000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:12,24372000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:13,24373000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:14,24374000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:15,24375000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:16,24376000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:17,24377000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:18,24378000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:19,24379000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:20,24380000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:21,24381000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:22,24382000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:23,24383000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:24,24384000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:25,24385000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:26,24386000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:27,24387000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:28,24388000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:29,24389000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:30,24390000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:31,24391000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:32,24392000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:33,24393000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:34,24394000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:35,24395000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:36,24396000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:37,24397000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:38,24398000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:39,24399000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:40,24400000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:41,24401000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:42,24402000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:43,24403000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:44,24404000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
06:46:45,24405000,0.0,0.0,Route3_trip151727020_06:26:00,8,Euro4,Gasoline,Gillig_105,Passenger,3.5403433
